"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ABHD1",140.375254666039,1.02042125740394e-06,0.00144269336508102,0.397778477062348,0.999224467646119
"ABHD10",731.521816059795,-7.95345853851113e-07,0.0014426851466036,0.775997349418665,0.999224467646119
"ABHD11",1996.44614865021,-3.10884179372658e-06,0.00144268960772259,0.171688648425435,0.999224467646119
"ABHD12",3135.50130944025,1.22739957686159e-07,0.00144268741416445,0.962171992060508,0.999224467646119
"ABHD13",873.87181152905,2.59028135646344e-06,0.00144268914684878,0.226209963737168,0.999224467646119
"ABHD14A",454.349529096366,1.17858497801822e-06,0.00144269313894203,0.256885290640481,0.999224467646119
"ABHD14B",1408.52113901964,4.71561293697142e-06,0.00144269099373359,0.0447958542088971,0.999224467646119
"ABHD15",624.286287390353,1.77288080767611e-06,0.00144268787360306,0.473126333741137,0.999224467646119
"ABHD16A",2451.68538863542,-4.10057807945564e-07,0.00144268062813953,0.894314709961546,0.999224467646119
"ABHD16B",18.1091506220006,-1.25520133787415e-06,0.00144269000136698,0.543756306040779,0.999224467646119
"ABHD17A",1682.10030102133,-1.01892549872361e-06,0.00144268559172099,0.687379247199955,0.999224467646119
"ABHD17B",690.378232590939,-8.1249826810233e-07,0.00144268406777166,0.778694963207981,0.999224467646119
"ABHD17C",819.666955134782,9.979097229129e-07,0.00144269011042033,0.617051304040756,0.999224467646119
"ABHD2",10070.8551357183,-1.36186489248756e-06,0.00144269165899012,0.450952622233274,0.999224467646119
"ABHD3",1278.74677928695,2.40740126118536e-06,0.00144268960383626,0.242487405073564,0.999224467646119
"ABHD4",1090.47682107107,-1.87700469642891e-06,0.00144268819731731,0.452757701414478,0.999224467646119
"ABHD5",1420.43928529709,-1.36377459122743e-06,0.00144269013739741,0.455860078846527,0.999224467646119
"ABHD6",625.492290779518,2.04300439642182e-06,0.00144269043012568,0.316602243729233,0.999224467646119
"ABHD8",875.251865223705,1.68228090938889e-06,0.00144268096852251,0.590022125782869,0.999224467646119
